Id,SalePrice
2018,100902.0
2019,132524.0
2020,75230.0
2021,93098.0
2022,213206.0
2023,141462.0
2024,288632.0
2025,357390.0
2026,169296.0
2027,154534.0
2028,157078.0
2029,175626.0
2030,259254.0
2031,231334.0
2032,256180.0
2033,250086.0
2034,178032.0
2035,240872.0
2036,197532.0
2037,218826.0
2038,326744.0
2039,226672.0
2040,316818.0
2041,1798498468879160.0
2042,207016.0
2043,183476.0
2044,176740.0
2045,204358.0
2046,161348.0
2047,139060.0
2048,135792.0
2049,136208.0
2050,164154.0
2051,97284.0
2052,112112.0
2053,144218.0
2054,88020.0
2055,175876.0
2056,125174.0
2057,91234.0
2058,210530.0
2059,122388.0
2060,181460.0
2061,171794.0
2062,124276.0
2063,108946.0
2064,137392.0
2065,77984.0
2066,169594.0
2067,109848.0
2068,156312.0
2069,80024.0
2070,112084.0
2071,95282.0
2072,143034.0
2073,117992.0
2074,192292.0
2075,171564.0
2076,119646.0
2077,164604.0
2078,130856.0
2079,125938.0
2080,121950.0
2081,125568.0
2082,137184.0
2083,155726.0
2084,105404.0
2085,115162.0
2086,102930.0
2087,118482.0
2088,104544.0
2089,74458.0
2090,113038.0
2091,110486.0
2092,124696.0
2093,150454.0
2094,115248.0
2095,176148.0
2096,78036.0
2097,96284.0
2098,169774.0
2099,32914.0
2100,51680.0
2101,116212.0
2102,119658.0
2103,100446.0
2104,123748.0
2105,140546.0
2106,59712.0
2107,189334.0
2108,121418.0
2109,115380.0
2110,116564.0
2111,152970.0
2112,143580.0
2113,119578.0
2114,118410.0
2115,163570.0
2116,119348.0
2117,150052.0
2118,121882.0
2119,122626.0
2120,93528.0
2121,7503186465651434.0
2122,120928.0
2123,89618.0
2124,170926.0
2125,123902.0
2126,155360.0
2127,1848501672664946.0
2128,134162.0
2129,44370.0
2130,141758.0
2131,112940.0
2132,117194.0
2133,127772.0
2134,116974.0
2135,97608.0
2136,63224.0
2137,105486.0
2138,127752.0
2139,138268.0
2140,144464.0
2141,173172.0
2142,129268.0
2143,160580.0
2144,136502.0
2145,142490.0
2146,190804.0
2147,127648.0
2148,117322.0
2149,130294.0
2150,233758.0
2151,124260.0
2152,-2627279915183940.0
2153,183490.0
2154,107410.0
2155,136942.0
2156,268320.0
2157,235612.0
2158,241092.0
2159,222950.0
2160,182782.0
2161,225382.0
2162,380536.0
2163,361890.0
2164,249502.0
2165,198638.0
2166,157402.0
2167,227152.0
2168,198926.0
2169,191988.0
2170,216332.0
2171,152998.0
2172,133760.0
2173,187546.0
2174,221566.0
2175,267524.0
2176,308540.0
2177,239946.0
2178,207956.0
2179,129310.0
2180,229234.0
2181,191964.0
2182,221934.0
2183,188678.0
2184,119402.0
2185,107940.0
2186,1798498468727448.0
2187,139614.0
2188,152248.0
2189,301684.0
2190,93860.0
2191,63500.0
2192,77958.0
2193,133304.0
2194,98422.0
2195,104104.0
2196,106504.0
2197,114352.0
2198,165000.0
2199,175952.0
2200,156970.0
2201,158318.0
2202,192858.0
2203,140488.0
2204,198242.0
2205,136068.0
2206,159670.0
2207,224196.0
2208,262148.0
2209,274456.0
2210,125858.0
2211,121850.0
2212,127274.0
2213,107332.0
2214,138852.0
2215,101014.0
2216,168114.0
2217,4650276029507916.0
2218,-2840019222136686.0
2219,-2840019222162942.0
2220,12978.0
2221,349258.0
2222,305040.0
2223,280344.0
2224,201850.0
2225,122562.0
2226,186826.0
2227,188202.0
2228,281202.0
2229,249182.0
2230,157874.0
2231,216042.0
2232,182404.0
2233,183238.0
2234,242582.0
2235,229642.0
2236,249320.0
2237,307740.0
2238,191102.0
2239,120660.0
2240,149990.0
2241,137042.0
2242,126706.0
2243,119422.0
2244,100610.0
2245,121620.0
2246,136062.0
2247,131832.0
2248,125250.0
2249,112658.0
2250,125250.0
2251,4696583173879070.0
2252,197980.0
2253,157292.0
2254,177174.0
2255,188474.0
2256,167280.0
2257,216458.0
2258,147924.0
2259,175372.0
2260,130594.0
2261,219254.0
2262,239804.0
2263,385310.0
2264,477878.0
2265,152746.0
2266,326064.0
2267,398026.0
2268,482126.0
2269,147072.0
2270,181680.0
2271,214200.0
2272,181594.0
2273,149500.0
2274,183236.0
2275,166746.0
2276,200708.0
2277,184180.0
2278,150566.0
2279,132712.0
2280,105740.0
2281,140886.0
2282,160182.0
2283,112684.0
2284,123176.0
2285,153038.0
2286,120980.0
2287,391322.0
2288,294190.0
2289,353594.0
2290,446170.0
2291,353530.0
2292,427248.0
2293,468166.0
2294,390796.0
2295,470994.0
2296,285530.0
2297,386742.0
2298,375512.0
2299,351468.0
2300,333782.0
2301,333026.0
2302,263920.0
2303,249968.0
2304,261334.0
2305,213058.0
2306,202632.0
2307,205018.0
2308,228186.0
2309,305928.0
2310,212722.0
2311,211476.0
2312,182382.0
2313,167184.0
2314,186546.0
2315,181502.0
2316,198754.0
2317,201004.0
2318,186350.0
2319,189226.0
2320,184926.0
2321,237496.0
2322,199910.0
2323,200908.0
2324,173780.0
2325,211498.0
2326,164808.0
2327,196066.0
2328,217228.0
2329,190362.0
2330,181458.0
2331,342824.0
2332,391118.0
2333,324872.0
2334,276768.0
2335,296116.0
2336,322384.0
2337,199626.0
2338,253870.0
2339,210866.0
2340,400098.0
2341,201926.0
2342,227892.0
2343,223578.0
2344,216496.0
2345,223948.0
2346,216338.0
2347,208054.0
2348,251406.0
2349,199398.0
2350,309946.0
2351,288642.0
2352,246146.0
2353,255508.0
2354,169638.0
2355,156478.0
2356,143036.0
2357,193358.0
2358,195810.0
2359,127936.0
2360,109796.0
2361,157708.0
2362,264478.0
2363,131466.0
2364,147216.0
2365,202752.0
2366,190846.0
2367,215266.0
2368,220422.0
2369,208666.0
2370,169746.0
2371,164512.0
2372,195412.0
2373,289616.0
2374,311586.0
2375,244808.0
2376,289656.0
2377,345372.0
2378,152204.0
2379,228832.0
2380,148118.0
2381,173710.0
2382,201620.0
2383,194078.0
2384,234740.0
2385,152864.0
2386,133846.0
2387,122714.0
2388,101122.0
2389,105096.0
2390,149630.0
2391,138154.0
2392,116444.0
2393,174910.0
2394,141410.0
2395,211446.0
2396,131974.0
2397,214926.0
2398,127082.0
2399,77174.0
2400,61510.0
2401,149982.0
2402,133528.0
2403,147570.0
2404,149364.0
2405,152056.0
2406,141178.0
2407,127464.0
2408,122604.0
2409,105312.0
2410,183914.0
2411,112352.0
2412,157572.0
2413,120648.0
2414,169772.0
2415,134608.0
2416,129786.0
2417,143158.0
2418,138478.0
2419,126198.0
2420,122976.0
2421,382148.0
2422,103874.0
2423,117364.0
2424,126568.0
2425,219242.0
2426,134730.0
2427,134238.0
2428,190328.0
2429,96616.0
2430,128398.0
2431,94180.0
2432,152926.0
2433,151394.0
2434,142682.0
2435,170810.0
2436,111186.0
2437,95332.0
2438,113444.0
2439,87522.0
2440,129064.0
2441,95254.0
2442,91026.0
2443,141972.0
2444,131466.0
2445,76304.0
2446,134298.0
2447,188180.0
2448,130938.0
2449,109744.0
2450,160976.0
2451,111834.0
2452,203196.0
2453,97578.0
2454,113436.0
2455,109802.0
2456,166514.0
2457,151552.0
2458,140508.0
2459,119548.0
2460,141370.0
2461,128002.0
2462,125760.0
2463,127352.0
2464,197264.0
2465,140216.0
2466,114966.0
2467,107436.0
2468,87780.0
2469,91198.0
2470,216008.0
2471,229314.0
2472,186528.0
2473,132194.0
2474,-46307144313404.0
2475,215828.0
2476,114714.0
2477,116590.0
2478,155480.0
2479,98724.0
2480,163578.0
2481,126510.0
2482,100308.0
2483,100780.0
2484,124736.0
2485,127534.0
2486,164820.0
2487,182494.0
2488,166564.0
2489,154678.0
2490,-622857546738514.0
2491,86116.0
2492,179008.0
2493,140544.0
2494,139184.0
2495,64660.0
2496,217536.0
2497,164714.0
2498,113292.0
2499,81284.0
2500,120900.0
2501,141950.0
2502,147396.0
2503,107576.0
2504,502274.0
2505,229890.0
2506,248998.0
2507,278570.0
2508,245274.0
2509,209422.0
2510,203936.0
2511,174044.0
2512,215826.0
2513,212034.0
2514,326472.0
2515,162584.0
2516,169866.0
2517,153590.0
2518,138912.0
2519,245400.0
2520,220710.0
2521,186260.0
2522,219554.0
2523,114848.0
2524,133632.0
2525,1798498468721366.0
2526,158178.0
2527,116728.0
2528,153484.0
2529,39646.0
2530,121556.0
2531,265634.0
2532,219490.0
2533,196760.0
2534,244340.0
2535,278876.0
2536,230268.0
2537,257816.0
2538,187518.0
2539,184658.0
2540,184114.0
2541,171742.0
2542,162000.0
2543,103516.0
2544,120804.0
2545,127948.0
2546,118704.0
2547,142426.0
2548,162774.0
2549,153634.0
2550,702106.0
2551,136414.0
2552,143218.0
2553,76068.0
2554,81410.0
2555,103996.0
2556,89716.0
2557,99284.0
2558,178248.0
2559,160388.0
2560,164622.0
2561,153030.0
2562,165674.0
2563,163718.0
2564,187192.0
2565,169302.0
2566,175482.0
2567,149952.0
2568,230750.0
2569,240724.0
2570,121588.0
2571,206660.0
2572,177250.0
2573,234574.0
2574,156784.0
2575,141210.0
2576,194040.0
2577,1848501672648774.0
2578,66886.0
2579,41506.0
2580,96944.0
2581,121578.0
2582,119298.0
2583,289638.0
2584,175564.0
2585,178510.0
2586,215842.0
2587,203212.0
2588,144758.0
2589,147616.0
2590,199552.0
2591,221928.0
2592,219710.0
2593,250210.0
2594,174544.0
2595,210244.0
2596,285064.0
2597,197410.0
2598,277786.0
2599,399342.0
2600,534570.0
2601,124312.0
2602,72134.0
2603,93338.0
2604,91132.0
2605,69162.0
2606,131976.0
2607,204912.0
2608,174826.0
2609,146314.0
2610,110550.0
2611,226792.0
2612,152560.0
2613,119376.0
2614,108078.0
2615,158052.0
2616,148280.0
2617,210768.0
2618,203348.0
2619,208172.0
2620,192490.0
2621,178106.0
2622,180414.0
2623,232698.0
2624,284662.0
2625,306618.0
2626,170866.0
2627,185264.0
2628,475086.0
2629,501978.0
2630,385066.0
2631,471754.0
2632,418974.0
2633,320210.0
2634,435094.0
2635,137340.0
2636,163330.0
2637,190620.0
2638,267666.0
2639,188234.0
2640,153068.0
2641,95668.0
2642,167752.0
2643,108548.0
2644,104908.0
2645,108866.0
2646,93140.0
2647,99200.0
2648,152296.0
2649,142928.0
2650,136282.0
2651,133536.0
2652,388882.0
2653,260988.0
2654,281362.0
2655,422562.0
2656,330266.0
2657,373930.0
2658,329366.0
2659,326450.0
2660,362222.0
2661,376642.0
2662,394022.0
2663,278822.0
2664,297678.0
2665,334978.0
2666,298246.0
2667,181142.0
2668,188118.0
2669,191746.0
2670,270702.0
2671,190218.0
2672,194646.0
2673,201438.0
2674,196700.0
2675,189834.0
2676,185958.0
2677,206462.0
2678,234394.0
2679,280216.0
2680,292524.0
2681,409738.0
2682,313226.0
2683,486778.0
2684,317698.0
2685,336394.0
2686,251454.0
2687,295922.0
2688,214542.0
2689,214690.0
2690,387062.0
2691,200832.0
2692,164898.0
2693,211554.0
2694,144278.0
2695,200882.0
2696,185766.0
2697,190366.0
2698,215638.0
2699,166016.0
2700,140772.0
2701,128816.0
2702,84444.0
2703,112074.0
2704,144972.0
2705,104482.0
2706,76858.0
2707,93442.0
2708,143044.0
2709,117440.0
2710,136706.0
2711,432602.0
2712,413384.0
2713,161684.0
2714,141508.0
2715,178538.0
2716,129984.0
2717,183340.0
2718,212630.0
2719,153750.0
2720,174566.0
2721,124502.0
2722,160644.0
2723,132212.0
2724,119720.0
2725,123028.0
2726,149702.0
2727,181104.0
2728,170728.0
2729,145950.0
2730,148310.0
2731,124334.0
2732,136836.0
2733,158680.0
2734,122726.0
2735,138256.0
2736,133102.0
2737,121708.0
2738,128018.0
2739,148380.0
2740,138202.0
2741,138566.0
2742,151294.0
2743,166428.0
2744,165308.0
2745,139436.0
2746,141140.0
2747,143038.0
2748,110454.0
2749,126866.0
2750,118198.0
2751,133924.0
2752,173456.0
2753,157744.0
2754,241188.0
2755,141918.0
2756,89742.0
2757,49200.0
2758,82164.0
2759,170182.0
2760,134352.0
2761,138478.0
2762,135068.0
2763,184264.0
2764,136264.0
2765,273130.0
2766,139158.0
2767,80694.0
2768,132036.0
2769,142664.0
2770,135276.0
2771,93288.0
2772,100294.0
2773,177478.0
2774,161342.0
2775,123656.0
2776,146142.0
2777,159076.0
2778,117690.0
2779,129188.0
2780,100002.0
2781,93982.0
2782,95832.0
2783,106558.0
2784,129692.0
2785,139212.0
2786,47204.0
2787,125432.0
2788,65440.0
2789,168484.0
2790,90568.0
2791,114036.0
2792,77486.0
2793,157214.0
2794,96200.0
2795,122268.0
2796,96888.0
2797,255150.0
2798,121242.0
2799,117608.0
2800,64728.0
2801,113254.0
2802,130210.0
2803,185430.0
2804,124232.0
2805,102172.0
2806,71098.0
2807,256214.0
2808,154918.0
2809,126982.0
2810,125104.0
2811,168392.0
2812,180954.0
2813,152444.0
2814,157982.0
2815,104616.0
2816,230502.0
2817,147248.0
2818,131090.0
2819,160322.0
2820,134604.0
2821,99598.0
2822,168158.0
2823,335718.0
2824,187570.0
2825,142964.0
2826,134288.0
2827,130972.0
2828,243610.0
2829,209564.0
2830,232182.0
2831,183028.0
2832,252418.0
2833,320714.0
2834,238270.0
2835,226850.0
2836,195826.0
2837,159418.0
2838,149156.0
2839,166010.0
2840,210428.0
2841,201076.0
2842,222510.0
2843,151844.0
2844,175842.0
2845,123398.0
2846,207198.0
2847,216994.0
2848,211440.0
2849,197058.0
2850,267250.0
2851,206876.0
2852,227530.0
2853,227256.0
2854,135884.0
2855,205270.0
2856,203386.0
2857,190350.0
2858,210978.0
2859,76682.0
2860,141556.0
2861,123426.0
2862,179262.0
2863,147138.0
2864,256900.0
2865,142910.0
2866,130406.0
2867,96938.0
2868,89420.0
2869,93944.0
2870,97306.0
2871,57492.0
2872,32414.0
2873,76702.0
2874,152748.0
2875,125092.0
2876,158858.0
2877,158076.0
2878,158814.0
2879,151738.0
2880,109180.0
2881,146366.0
2882,204190.0
2883,209292.0
2884,182994.0
2885,182302.0
2886,257714.0
2887,103452.0
2888,147122.0
2889,30274.0
2890,78270.0
2891,156382.0
2892,7378.0
2893,72060.0
2894,10584.0
2895,347234.0
2896,289856.0
2897,223640.0
2898,126704.0
2899,204028.0
2900,163110.0
2901,227240.0
2902,165784.0
2903,315006.0
2904,355366.0
2905,4230038440441184.0
2906,194224.0
2907,101754.0
2908,109954.0
2909,128446.0
2910,74662.0
2911,72226.0
2912,148404.0
2913,73258.0
2914,64696.0
2915,84616.0
2916,80208.0
2917,178458.0
2918,114930.0
2919,223454.0
